steps,date,interval
00,2012-10-03,2155,weekdays
00,2012-10-03,2200,weekdays
00,2012-10-03,2205,weekdays
00,2012-10-03,2210,weekdays
00,2012-10-03,2215,weekdays
00,2012-10-03,2220,weekdays
00,2012-10-03,2225,weekdays
00,2012-10-03,2230,weekdays
00,2012-10-03,2235,weekdays
00,2012-10-03,2240,weekdays
00,2012-10-03,2245,weekdays
00,2012-10-03,2250,weekdays
00,2012-10-03,2255,weekdays
00,2012-10-03,2300,weekdays
00,2012-10-03,2305,weekdays
00,2012-10-03,2310,weekdays
00,2012-10-03,2315,weekdays
00,2012-10-03,2320,weekdays
00,2012-10-03,2325,weekdays
00,2012-10-03,2330,weekdays
00,2012-10-03,2335,weekdays
00,2012-10-03,2340,weekdays
88,2012-10-03,2345,weekdays
00,2012-10-03,2350,weekdays
00,2012-10-03,2355,weekdays
4747,2012-10-04,0,weekdays
00,2012-10-04,5,weekdays
00,2012-10-04,10,weekdays
00,2012-10-04,15,weekdays
00,2012-10-04,20,weekdays
00,2012-10-04,25,weekdays
00,2012-10-04,30,weekdays
00,2012-10-04,35,weekdays
00,2012-10-04,40,weekdays
00,2012-10-04,45,weekdays
00,2012-10-04,50,weekdays
00,2012-10-04,55,weekdays
00,2012-10-04,100,weekdays
00,2012-10-04,105,weekdays
00,2012-10-04,110,weekdays
00,2012-10-04,115,weekdays
00,2012-10-04,120,weekdays
00,2012-10-04,125,weekdays
00,2012-10-04,130,weekdays
00,2012-10-04,135,weekdays
00,2012-10-04,140,weekdays
00,2012-10-04,145,weekdays
00,2012-10-04,150,weekdays
00,2012-10-04,155,weekdays
00,2012-10-04,200,weekdays
00,2012-10-04,205,weekdays
00,2012-10-04,210,weekdays
00,2012-10-04,215,weekdays
00,2012-10-04,220,weekdays
00,2012-10-04,225,weekdays
00,2012-10-04,230,weekdays
00,2012-10-04,235,weekdays
00,2012-10-04,240,weekdays
00,2012-10-04,245,weekdays
00,2012-10-04,250,weekdays
00,2012-10-04,255,weekdays
00,2012-10-04,300,weekdays
00,2012-10-04,305,weekdays
00,2012-10-04,310,weekdays
00,2012-10-04,315,weekdays
00,2012-10-04,320,weekdays
00,2012-10-04,325,weekdays
00,2012-10-04,330,weekdays
00,2012-10-04,335,weekdays
00,2012-10-04,340,weekdays
00,2012-10-04,345,weekdays
00,2012-10-04,350,weekdays
00,2012-10-04,355,weekdays
00,2012-10-04,400,weekdays
00,2012-10-04,405,weekdays
00,2012-10-04,410,weekdays
00,2012-10-04,415,weekdays
00,2012-10-04,420,weekdays
00,2012-10-04,425,weekdays
00,2012-10-04,430,weekdays
00,2012-10-04,435,weekdays
00,2012-10-04,440,weekdays
00,2012-10-04,445,weekdays
00,2012-10-04,450,weekdays
00,2012-10-04,455,weekdays
00,2012-10-04,500,weekdays
00,2012-10-04,505,weekdays
77,2012-10-04,510,weekdays
1818,2012-10-04,515,weekdays
5757,2012-10-04,520,weekdays
4040,2012-10-04,525,weekdays
00,2012-10-04,530,weekdays
00,2012-10-04,535,weekdays
00,2012-10-04,540,weekdays
00,2012-10-04,545,weekdays
1616,2012-10-04,550,weekdays
11,2012-10-04,555,weekdays
00,2012-10-04,600,weekdays
1818,2012-10-04,605,weekdays
2020,2012-10-04,610,weekdays
4040,2012-10-04,615,weekdays
3636,2012-10-04,620,weekdays
1717,2012-10-04,625,weekdays
4949,2012-10-04,630,weekdays
8686,2012-10-04,635,weekdays
4949,2012-10-04,640,weekdays
00,2012-10-04,645,weekdays
2929,2012-10-04,650,weekdays
5959,2012-10-04,655,weekdays
77,2012-10-04,700,weekdays
2525,2012-10-04,705,weekdays
3030,2012-10-04,710,weekdays
3131,2012-10-04,715,weekdays
77,2012-10-04,720,weekdays
1818,2012-10-04,725,weekdays
113113,2012-10-04,730,weekdays
181181,2012-10-04,735,weekdays
8787,2012-10-04,740,weekdays
00,2012-10-04,745,weekdays
00,2012-10-04,750,weekdays
00,2012-10-04,755,weekdays
5757,2012-10-04,800,weekdays
9999,2012-10-04,805,weekdays
507507,2012-10-04,810,weekdays
522522,2012-10-04,815,weekdays
510510,2012-10-04,820,weekdays
519519,2012-10-04,825,weekdays
508508,2012-10-04,830,weekdays
423423,2012-10-04,835,weekdays
499499,2012-10-04,840,weekdays
259259,2012-10-04,845,weekdays
3131,2012-10-04,850,weekdays
1717,2012-10-04,855,weekdays
00,2012-10-04,900,weekdays
00,2012-10-04,905,weekdays
00,2012-10-04,910,weekdays
00,2012-10-04,915,weekdays
00,2012-10-04,920,weekdays
1717,2012-10-04,925,weekdays
00,2012-10-04,930,weekdays
145145,2012-10-04,935,weekdays
453453,2012-10-04,940,weekdays
229229,2012-10-04,945,weekdays
144144,2012-10-04,950,weekdays
00,2012-10-04,955,weekdays
00,2012-10-04,1000,weekdays
00,2012-10-04,1005,weekdays
8282,2012-10-04,1010,weekdays
00,2012-10-04,1015,weekdays
00,2012-10-04,1020,weekdays
00,2012-10-04,1025,weekdays
00,2012-10-04,1030,weekdays
00,2012-10-04,1035,weekdays
00,2012-10-04,1040,weekdays
00,2012-10-04,1045,weekdays
00,2012-10-04,1050,weekdays
00,2012-10-04,1055,weekdays
00,2012-10-04,1100,weekdays
00,2012-10-04,1105,weekdays
00,2012-10-04,1110,weekdays
00,2012-10-04,1115,weekdays
00,2012-10-04,1120,weekdays
180180,2012-10-04,1125,weekdays
2121,2012-10-04,1130,weekdays
00,2012-10-04,1135,weekdays
00,2012-10-04,1140,weekdays
00,2012-10-04,1145,weekdays
00,2012-10-04,1150,weekdays
00,2012-10-04,1155,weekdays
160160,2012-10-04,1200,weekdays
7979,2012-10-04,1205,weekdays
00,2012-10-04,1210,weekdays
00,2012-10-04,1215,weekdays
00,2012-10-04,1220,weekdays
4646,2012-10-04,1225,weekdays
6666,2012-10-04,1230,weekdays
127127,2012-10-04,1235,weekdays
00,2012-10-04,1240,weekdays
00,2012-10-04,1245,weekdays
00,2012-10-04,1250,weekdays
00,2012-10-04,1255,weekdays
00,2012-10-04,1300,weekdays
00,2012-10-04,1305,weekdays
3131,2012-10-04,1310,weekdays
00,2012-10-04,1315,weekdays
00,2012-10-04,1320,weekdays
00,2012-10-04,1325,weekdays
00,2012-10-04,1330,weekdays
00,2012-10-04,1335,weekdays
2828,2012-10-04,1340,weekdays
496496,2012-10-04,1345,weekdays
7878,2012-10-04,1350,weekdays
00,2012-10-04,1355,weekdays
00,2012-10-04,1400,weekdays
00,2012-10-04,1405,weekdays
00,2012-10-04,1410,weekdays
00,2012-10-04,1415,weekdays
00,2012-10-04,1420,weekdays
00,2012-10-04,1425,weekdays
00,2012-10-04,1430,weekdays
7777,2012-10-04,1435,weekdays
2020,2012-10-04,1440,weekdays
77,2012-10-04,1445,weekdays
11,2012-10-04,1450,weekdays
128128,2012-10-04,1455,weekdays
354354,2012-10-04,1500,weekdays
310310,2012-10-04,1505,weekdays
00,2012-10-04,1510,weekdays
00,2012-10-04,1515,weekdays
2525,2012-10-04,1520,weekdays
1515,2012-10-04,1525,weekdays
00,2012-10-04,1530,weekdays
00,2012-10-04,1535,weekdays
00,2012-10-04,1540,weekdays
00,2012-10-04,1545,weekdays
3333,2012-10-04,1550,weekdays
3333,2012-10-04,1555,weekdays
3232,2012-10-04,1600,weekdays
6666,2012-10-04,1605,weekdays
7777,2012-10-04,1610,weekdays
00,2012-10-04,1615,weekdays
4444,2012-10-04,1620,weekdays
00,2012-10-04,1625,weekdays
00,2012-10-04,1630,weekdays
00,2012-10-04,1635,weekdays
00,2012-10-04,1640,weekdays
00,2012-10-04,1645,weekdays
00,2012-10-04,1650,weekdays
00,2012-10-04,1655,weekdays
00,2012-10-04,1700,weekdays
00,2012-10-04,1705,weekdays
00,2012-10-04,1710,weekdays
00,2012-10-04,1715,weekdays
00,2012-10-04,1720,weekdays
4040,2012-10-04,1725,weekdays
00,2012-10-04,1730,weekdays
3737,2012-10-04,1735,weekdays
9090,2012-10-04,1740,weekdays
5353,2012-10-04,1745,weekdays
7373,2012-10-04,1750,weekdays
9292,2012-10-04,1755,weekdays
285285,2012-10-04,1800,weekdays
527527,2012-10-04,1805,weekdays
531531,2012-10-04,1810,weekdays
547547,2012-10-04,1815,weekdays
175175,2012-10-04,1820,weekdays
114114,2012-10-04,1825,weekdays
6262,2012-10-04,1830,weekdays
00,2012-10-04,1835,weekdays
5959,2012-10-04,1840,weekdays
6565,2012-10-04,1845,weekdays
00,2012-10-04,1850,weekdays
101101,2012-10-04,1855,weekdays
4343,2012-10-04,1900,weekdays
00,2012-10-04,1905,weekdays
00,2012-10-04,1910,weekdays
00,2012-10-04,1915,weekdays
4949,2012-10-04,1920,weekdays
2121,2012-10-04,1925,weekdays
00,2012-10-04,1930,weekdays
1616,2012-10-04,1935,weekdays
5656,2012-10-04,1940,weekdays
00,2012-10-04,1945,weekdays
00,2012-10-04,1950,weekdays
00,2012-10-04,1955,weekdays
00,2012-10-04,2000,weekdays
00,2012-10-04,2005,weekdays
00,2012-10-04,2010,weekdays
00,2012-10-04,2015,weekdays
00,2012-10-04,2020,weekdays
00,2012-10-04,2025,weekdays
00,2012-10-04,2030,weekdays
00,2012-10-04,2035,weekdays
1717,2012-10-04,2040,weekdays
1515,2012-10-04,2045,weekdays
00,2012-10-04,2050,weekdays
00,2012-10-04,2055,weekdays
2727,2012-10-04,2100,weekdays
106106,2012-10-04,2105,weekdays
122122,2012-10-04,2110,weekdays
4141,2012-10-04,2115,weekdays
3535,2012-10-04,2120,weekdays
66,2012-10-04,2125,weekdays
00,2012-10-04,2130,weekdays
00,2012-10-04,2135,weekdays
6868,2012-10-04,2140,weekdays
00,2012-10-04,2145,weekdays
00,2012-10-04,2150,weekdays
00,2012-10-04,2155,weekdays
00,2012-10-04,2200,weekdays
00,2012-10-04,2205,weekdays
00,2012-10-04,2210,weekdays
00,2012-10-04,2215,weekdays
00,2012-10-04,2220,weekdays
00,2012-10-04,2225,weekdays
00,2012-10-04,2230,weekdays
00,2012-10-04,2235,weekdays
00,2012-10-04,2240,weekdays
00,2012-10-04,2245,weekdays
00,2012-10-04,2250,weekdays
00,2012-10-04,2255,weekdays
00,2012-10-04,2300,weekdays
00,2012-10-04,2305,weekdays
00,2012-10-04,2310,weekdays
00,2012-10-04,2315,weekdays
00,2012-10-04,2320,weekdays
00,2012-10-04,2325,weekdays
00,2012-10-04,2330,weekdays
00,2012-10-04,2335,weekdays
00,2012-10-04,2340,weekdays
00,2012-10-04,2345,weekdays
00,2012-10-04,2350,weekdays
00,2012-10-04,2355,weekdays
00,2012-10-05,0,weekdays
00,2012-10-05,5,weekdays
00,2012-10-05,10,weekdays
00,2012-10-05,15,weekdays
00,2012-10-05,20,weekdays
00,2012-10-05,25,weekdays
00,2012-10-05,30,weekdays
00,2012-10-05,35,weekdays
00,2012-10-05,40,weekdays
00,2012-10-05,45,weekdays
00,2012-10-05,50,weekdays
00,2012-10-05,55,weekdays
00,2012-10-05,100,weekdays
00,2012-10-05,105,weekdays
00,2012-10-05,110,weekdays
00,2012-10-05,115,weekdays
00,2012-10-05,120,weekdays
00,2012-10-05,125,weekdays
00,2012-10-05,130,weekdays
00,2012-10-05,135,weekdays
00,2012-10-05,140,weekdays
99,2012-10-05,145,weekdays
1414,2012-10-05,150,weekdays
00,2012-10-05,155,weekdays
00,2012-10-05,200,weekdays
00,2012-10-05,205,weekdays
00,2012-10-05,210,weekdays
00,2012-10-05,215,weekdays
00,2012-10-05,220,weekdays
77,2012-10-05,225,weekdays
00,2012-10-05,230,weekdays
00,2012-10-05,235,weekdays
00,2012-10-05,240,weekdays
00,2012-10-05,245,weekdays
2727,2012-10-05,250,weekdays
00,2012-10-05,255,weekdays
00,2012-10-05,300,weekdays
00,2012-10-05,305,weekdays
00,2012-10-05,310,weekdays
00,2012-10-05,315,weekdays
00,2012-10-05,320,weekdays
00,2012-10-05,325,weekdays
00,2012-10-05,330,weekdays
00,2012-10-05,335,weekdays
00,2012-10-05,340,weekdays
00,2012-10-05,345,weekdays
00,2012-10-05,350,weekdays
00,2012-10-05,355,weekdays
00,2012-10-05,400,weekdays
3939,2012-10-05,405,weekdays
00,2012-10-05,410,weekdays
00,2012-10-05,415,weekdays
00,2012-10-05,420,weekdays
00,2012-10-05,425,weekdays
00,2012-10-05,430,weekdays
00,2012-10-05,435,weekdays
00,2012-10-05,440,weekdays
00,2012-10-05,445,weekdays
00,2012-10-05,450,weekdays
00,2012-10-05,455,weekdays
00,2012-10-05,500,weekdays
2727,2012-10-05,505,weekdays
00,2012-10-05,510,weekdays
00,2012-10-05,515,weekdays
00,2012-10-05,520,weekdays
00,2012-10-05,525,weekdays
00,2012-10-05,530,weekdays
00,2012-10-05,535,weekdays
00,2012-10-05,540,weekdays
00,2012-10-05,545,weekdays
00,2012-10-05,550,weekdays
5252,2012-10-05,555,weekdays
3636,2012-10-05,600,weekdays
00,2012-10-05,605,weekdays
00,2012-10-05,610,weekdays
2828,2012-10-05,615,weekdays
6767,2012-10-05,620,weekdays
119119,2012-10-05,625,weekdays
77,2012-10-05,630,weekdays
2121,2012-10-05,635,weekdays
2929,2012-10-05,640,weekdays
6868,2012-10-05,645,weekdays
2929,2012-10-05,650,weekdays
00,2012-10-05,655,weekdays
1111,2012-10-05,700,weekdays
1919,2012-10-05,705,weekdays
8484,2012-10-05,710,weekdays
5050,2012-10-05,715,weekdays
22,2012-10-05,720,weekdays
4343,2012-10-05,725,weekdays
126126,2012-10-05,730,weekdays
3030,2012-10-05,735,weekdays
1919,2012-10-05,740,weekdays
88,2012-10-05,745,weekdays
171171,2012-10-05,750,weekdays
6868,2012-10-05,755,weekdays
114114,2012-10-05,800,weekdays
00,2012-10-05,805,weekdays
99,2012-10-05,810,weekdays
122122,2012-10-05,815,weekdays
400400,2012-10-05,820,weekdays
451451,2012-10-05,825,weekdays
371371,2012-10-05,830,weekdays
470470,2012-10-05,835,weekdays
473473,2012-10-05,840,weekdays
512512,2012-10-05,845,weekdays
449449,2012-10-05,850,weekdays
496496,2012-10-05,855,weekdays
530530,2012-10-05,900,weekdays
509509,2012-10-05,905,weekdays
252252,2012-10-05,910,weekdays
8484,2012-10-05,915,weekdays
1616,2012-10-05,920,weekdays
00,2012-10-05,925,weekdays
66,2012-10-05,930,weekdays
4646,2012-10-05,935,weekdays
3939,2012-10-05,940,weekdays
00,2012-10-05,945,weekdays
00,2012-10-05,950,weekdays
00,2012-10-05,955,weekdays
00,2012-10-05,1000,weekdays
00,2012-10-05,1005,weekdays
00,2012-10-05,1010,weekdays
00,2012-10-05,1015,weekdays
00,2012-10-05,1020,weekdays
00,2012-10-05,1025,weekdays
00,2012-10-05,1030,weekdays
00,2012-10-05,1035,weekdays
00,2012-10-05,1040,weekdays
00,2012-10-05,1045,weekdays
00,2012-10-05,1050,weekdays
00,2012-10-05,1055,weekdays
00,2012-10-05,1100,weekdays
00,2012-10-05,1105,weekdays
00,2012-10-05,1110,weekdays
00,2012-10-05,1115,weekdays
00,2012-10-05,1120,weekdays
00,2012-10-05,1125,weekdays
00,2012-10-05,1130,weekdays
00,2012-10-05,1135,weekdays
00,2012-10-05,1140,weekdays
00,2012-10-05,1145,weekdays
00,2012-10-05,1150,weekdays
00,2012-10-05,1155,weekdays
138138,2012-10-05,1200,weekdays
541541,2012-10-05,1205,weekdays
555555,2012-10-05,1210,weekdays
345345,2012-10-05,1215,weekdays
345345,2012-10-05,1220,weekdays
1010,2012-10-05,1225,weekdays
485485,2012-10-05,1230,weekdays
515515,2012-10-05,1235,weekdays
168168,2012-10-05,1240,weekdays
00,2012-10-05,1245,weekdays
00,2012-10-05,1250,weekdays
00,2012-10-05,1255,weekdays
00,2012-10-05,1300,weekdays
00,2012-10-05,1305,weekdays
00,2012-10-05,1310,weekdays
00,2012-10-05,1315,weekdays
349349,2012-10-05,1320,weekdays
341341,2012-10-05,1325,weekdays
00,2012-10-05,1330,weekdays
00,2012-10-05,1335,weekdays
00,2012-10-05,1340,weekdays
00,2012-10-05,1345,weekdays
00,2012-10-05,1350,weekdays
158158,2012-10-05,1355,weekdays
545545,2012-10-05,1400,weekdays
8282,2012-10-05,1405,weekdays
00,2012-10-05,1410,weekdays
105105,2012-10-05,1415,weekdays
00,2012-10-05,1420,weekdays
00,2012-10-05,1425,weekdays
00,2012-10-05,1430,weekdays
00,2012-10-05,1435,weekdays
00,2012-10-05,1440,weekdays
00,2012-10-05,1445,weekdays
00,2012-10-05,1450,weekdays
00,2012-10-05,1455,weekdays
00,2012-10-05,1500,weekdays
00,2012-10-05,1505,weekdays
00,2012-10-05,1510,weekdays
00,2012-10-05,1515,weekdays
00,2012-10-05,1520,weekdays
00,2012-10-05,1525,weekdays
00,2012-10-05,1530,weekdays
00,2012-10-05,1535,weekdays
326326,2012-10-05,1540,weekdays
172172,2012-10-05,1545,weekdays
332332,2012-10-05,1550,weekdays
402402,2012-10-05,1555,weekdays
7070,2012-10-05,1600,weekdays
00,2012-10-05,1605,weekdays
00,2012-10-05,1610,weekdays
00,2012-10-05,1615,weekdays
00,2012-10-05,1620,weekdays
00,2012-10-05,1625,weekdays
00,2012-10-05,1630,weekdays
00,2012-10-05,1635,weekdays
00,2012-10-05,1640,weekdays
00,2012-10-05,1645,weekdays
00,2012-10-05,1650,weekdays
00,2012-10-05,1655,weekdays
00,2012-10-05,1700,weekdays
00,2012-10-05,1705,weekdays
00,2012-10-05,1710,weekdays
5353,2012-10-05,1715,weekdays
00,2012-10-05,1720,weekdays
00,2012-10-05,1725,weekdays
00,2012-10-05,1730,weekdays
00,2012-10-05,1735,weekdays
00,2012-10-05,1740,weekdays
00,2012-10-05,1745,weekdays
77,2012-10-05,1750,weekdays
1010,2012-10-05,1755,weekdays
6565,2012-10-05,1800,weekdays
4040,2012-10-05,1805,weekdays
1515,2012-10-05,1810,weekdays
2929,2012-10-05,1815,weekdays
00,2012-10-05,1820,weekdays
2020,2012-10-05,1825,weekdays
3535,2012-10-05,1830,weekdays
6969,2012-10-05,1835,weekdays
2525,2012-10-05,1840,weekdays
4646,2012-10-05,1845,weekdays
1515,2012-10-05,1850,weekdays
2626,2012-10-05,1855,weekdays
3333,2012-10-05,1900,weekdays
5858,2012-10-05,1905,weekdays
7575,2012-10-05,1910,weekdays
5959,2012-10-05,1915,weekdays
00,2012-10-05,1920,weekdays
00,2012-10-05,1925,weekdays
00,2012-10-05,1930,weekdays
00,2012-10-05,1935,weekdays
00,2012-10-05,1940,weekdays
00,2012-10-05,1945,weekdays
00,2012-10-05,1950,weekdays
00,2012-10-05,1955,weekdays
00,2012-10-05,2000,weekdays
00,2012-10-05,2005,weekdays
00,2012-10-05,2010,weekdays
00,2012-10-05,2015,weekdays
00,2012-10-05,2020,weekdays
00,2012-10-05,2025,weekdays
00,2012-10-05,2030,weekdays
7171,2012-10-05,2035,weekdays
00,2012-10-05,2040,weekdays
00,2012-10-05,2045,weekdays
00,2012-10-05,2050,weekdays
00,2012-10-05,2055,weekdays
00,2012-10-05,2100,weekdays
00,2012-10-05,2105,weekdays
00,2012-10-05,2110,weekdays
00,2012-10-05,2115,weekdays
00,2012-10-05,2120,weekdays
00,2012-10-05,2125,weekdays
00,2012-10-05,2130,weekdays
00,2012-10-05,2135,weekdays
00,2012-10-05,2140,weekdays
00,2012-10-05,2145,weekdays
00,2012-10-05,2150,weekdays
00,2012-10-05,2155,weekdays
00,2012-10-05,2200,weekdays
00,2012-10-05,2205,weekdays
00,2012-10-05,2210,weekdays
00,2012-10-05,2215,weekdays
00,2012-10-05,2220,weekdays
00,2012-10-05,2225,weekdays
00,2012-10-05,2230,weekdays
00,2012-10-05,2235,weekdays
00,2012-10-05,2240,weekdays
00,2012-10-05,2245,weekdays
00,2012-10-05,2250,weekdays
00,2012-10-05,2255,weekdays
00,2012-10-05,2300,weekdays
00,2012-10-05,2305,weekdays
00,2012-10-05,2310,weekdays
00,2012-10-05,2315,weekdays
00,2012-10-05,2320,weekdays
00,2012-10-05,2325,weekdays
00,2012-10-05,2330,weekdays
00,2012-10-05,2335,weekdays
00,2012-10-05,2340,weekdays
00,2012-10-05,2345,weekdays
00,2012-10-05,2350,weekdays
00,2012-10-05,2355,weekdays
00,2012-10-06,0,weekends
00,2012-10-06,5,weekends
00,2012-10-06,10,weekends
00,2012-10-06,15,weekends
00,2012-10-06,20,weekends
00,2012-10-06,25,weekends
00,2012-10-06,30,weekends
00,2012-10-06,35,weekends
00,2012-10-06,40,weekends
00,2012-10-06,45,weekends
00,2012-10-06,50,weekends
00,2012-10-06,55,weekends
00,2012-10-06,100,weekends
00,2012-10-06,105,weekends
00,2012-10-06,110,weekends
00,2012-10-06,115,weekends
00,2012-10-06,120,weekends
00,2012-10-06,125,weekends
00,2012-10-06,130,weekends
00,2012-10-06,135,weekends
00,2012-10-06,140,weekends
00,2012-10-06,145,weekends
00,2012-10-06,150,weekends
00,2012-10-06,155,weekends
00,2012-10-06,200,weekends
00,2012-10-06,205,weekends
00,2012-10-06,210,weekends
00,2012-10-06,215,weekends
00,2012-10-06,220,weekends
00,2012-10-06,225,weekends
00,2012-10-06,230,weekends
00,2012-10-06,235,weekends
00,2012-10-06,240,weekends
00,2012-10-06,245,weekends
00,2012-10-06,250,weekends
00,2012-10-06,255,weekends
00,2012-10-06,300,weekends
00,2012-10-06,305,weekends
00,2012-10-06,310,weekends
00,2012-10-06,315,weekends
00,2012-10-06,320,weekends
00,2012-10-06,325,weekends
4040,2012-10-06,330,weekends
1111,2012-10-06,335,weekends
00,2012-10-06,340,weekends
00,2012-10-06,345,weekends
00,2012-10-06,350,weekends
00,2012-10-06,355,weekends
00,2012-10-06,400,weekends
00,2012-10-06,405,weekends
00,2012-10-06,410,weekends
00,2012-10-06,415,weekends
00,2012-10-06,420,weekends
1919,2012-10-06,425,weekends
6767,2012-10-06,430,weekends
00,2012-10-06,435,weekends
00,2012-10-06,440,weekends
00,2012-10-06,445,weekends
00,2012-10-06,450,weekends
00,2012-10-06,455,weekends
00,2012-10-06,500,weekends
00,2012-10-06,505,weekends
00,2012-10-06,510,weekends
00,2012-10-06,515,weekends
00,2012-10-06,520,weekends
00,2012-10-06,525,weekends
00,2012-10-06,530,weekends
00,2012-10-06,535,weekends
2727,2012-10-06,540,weekends
00,2012-10-06,545,weekends
00,2012-10-06,550,weekends
00,2012-10-06,555,weekends
00,2012-10-06,600,weekends
00,2012-10-06,605,weekends
00,2012-10-06,610,weekends
3636,2012-10-06,615,weekends
5050,2012-10-06,620,weekends
3838,2012-10-06,625,weekends
00,2012-10-06,630,weekends
44,2012-10-06,635,weekends
4242,2012-10-06,640,weekends
1414,2012-10-06,645,weekends
88,2012-10-06,650,weekends
135135,2012-10-06,655,weekends
172172,2012-10-06,700,weekends
124124,2012-10-06,705,weekends
3131,2012-10-06,710,weekends
5252,2012-10-06,715,weekends
00,2012-10-06,720,weekends
104104,2012-10-06,725,weekends
170170,2012-10-06,730,weekends
5858,2012-10-06,735,weekends
00,2012-10-06,740,weekends
00,2012-10-06,745,weekends
7575,2012-10-06,750,weekends
00,2012-10-06,755,weekends
00,2012-10-06,800,weekends
211211,2012-10-06,805,weekends
321321,2012-10-06,810,weekends
149149,2012-10-06,815,weekends
00,2012-10-06,820,weekends
8282,2012-10-06,825,weekends
9494,2012-10-06,830,weekends
225225,2012-10-06,835,weekends
216216,2012-10-06,840,weekends
199199,2012-10-06,845,weekends
5050,2012-10-06,850,weekends
187187,2012-10-06,855,weekends
3030,2012-10-06,900,weekends
00,2012-10-06,905,weekends
6565,2012-10-06,910,weekends
173173,2012-10-06,915,weekends
4343,2012-10-06,920,weekends
00,2012-10-06,925,weekends
00,2012-10-06,930,weekends
00,2012-10-06,935,weekends
00,2012-10-06,940,weekends
00,2012-10-06,945,weekends
00,2012-10-06,950,weekends
00,2012-10-06,955,weekends
1616,2012-10-06,1000,weekends
2626,2012-10-06,1005,weekends
00,2012-10-06,1010,weekends
00,2012-10-06,1015,weekends
00,2012-10-06,1020,weekends
00,2012-10-06,1025,weekends
00,2012-10-06,1030,weekends
00,2012-10-06,1035,weekends
00,2012-10-06,1040,weekends
00,2012-10-06,1045,weekends
00,2012-10-06,1050,weekends
00,2012-10-06,1055,weekends
00,2012-10-06,1100,weekends
00,2012-10-06,1105,weekends
00,2012-10-06,1110,weekends
00,2012-10-06,1115,weekends
00,2012-10-06,1120,weekends
00,2012-10-06,1125,weekends
00,2012-10-06,1130,weekends
9595,2012-10-06,1135,weekends
6464,2012-10-06,1140,weekends
77,2012-10-06,1145,weekends
3333,2012-10-06,1150,weekends
7272,2012-10-06,1155,weekends
221221,2012-10-06,1200,weekends
439439,2012-10-06,1205,weekends
519519,2012-10-06,1210,weekends
440440,2012-10-06,1215,weekends
394394,2012-10-06,1220,weekends
9797,2012-10-06,1225,weekends
7171,2012-10-06,1230,weekends
1010,2012-10-06,1235,weekends
8787,2012-10-06,1240,weekends
443443,2012-10-06,1245,weekends
500500,2012-10-06,1250,weekends
465465,2012-10-06,1255,weekends
485485,2012-10-06,1300,weekends
351351,2012-10-06,1305,weekends
515515,2012-10-06,1310,weekends
511511,2012-10-06,1315,weekends
506506,2012-10-06,1320,weekends
486486,2012-10-06,1325,weekends
171171,2012-10-06,1330,weekends
1212,2012-10-06,1335,weekends
2424,2012-10-06,1340,weekends
